gauchospace.ucsb.edu  , 2828
edge-star-shv-01-pao1.facebook.com  , 2173
lax17s02-in-f15.1e100.net  , 901
a204-102-114-43.deploy.akamaitechnologies.com  , 818
xx-fbcdn-shv-02-pao1.fbcdn.net  , 811
a204-102-114-40.deploy.akamaitechnologies.com  , 683
login2.wireless.ucsb.edu  , 555
channelproxy-shv-06-frc1.facebook.com  , 530
a204-102-114-50.deploy.akamaitechnologies.com  , 526
setup.wireless.ucsb.edu  , 509
a204-102-114-49.deploy.akamaitechnologies.com  , 477
a198-189-255-209.deploy.akamaitechnolgies.com  , 442
webwork3.math.ucsb.edu  , 410
a198-189-255-206.deploy.akamaitechnolgies.com  , 361
a198-189-255-215.deploy.akamaitechnolgies.com  , 337
a198-189-255-145.deploy.akamaitechnologies.com  , 334
a198-189-255-200.deploy.akamaitechnolgies.com  , 324
a198-189-255-217.deploy.akamaitechnolgies.com  , 324
a198-189-255-146.deploy.akamaitechnologies.com  , 318
www.aleks.com  , 309
lax17s02-in-f12.1e100.net  , 280
my.sa.ucsb.edu  , 275
lax17s02-in-f7.1e100.net  , 275
a198-189-255-224.deploy.akamaitechnolgies.com  , 273
lax17s02-in-f11.1e100.net  , 261
a198-189-255-225.deploy.akamaitechnolgies.com  , 260
lax17s02-in-f14.1e100.net  , 258
lax17s02-in-f10.1e100.net  , 257
a198-189-255-216.deploy.akamaitechnolgies.com  , 255
lax17s02-in-f0.1e100.net  , 239
lax17s02-in-f3.1e100.net  , 235
lax17s02-in-f4.1e100.net  , 227
lax17s02-in-f1.1e100.net  , 218
xx-fbcdn-shv-04-sjc1.fbcdn.net  , 218
a198-189-255-207.deploy.akamaitechnolgies.com  , 212
a198-189-255-199.deploy.akamaitechnolgies.com  , 210
lax17s02-in-f8.1e100.net  , 210
pd-in-f95.1e100.net  , 206
lax17s02-in-f5.1e100.net  , 206
a198-189-255-222.deploy.akamaitechnolgies.com  , 205
a198-189-255-230.deploy.akamaitechnolgies.com  , 203
lax17s02-in-f2.1e100.net  , 202
lax17s02-in-f9.1e100.net  , 197
lax17s02-in-f17.1e100.net  , 186
lax17s02-in-f6.1e100.net  , 184
pd-in-f84.1e100.net  , 182
lax17s02-in-f28.1e100.net  , 178
a204-102-114-51.deploy.akamaitechnologies.com  , 175
lax17s02-in-f16.1e100.net  , 175
login.wireless.ucsb.edu  , 172
lax17s02-in-f18.1e100.net  , 170
calgate001.cal.vip.sp2.yahoo.com  , 168
lax17s02-in-f21.1e100.net  , 168
lax17s02-in-f27.1e100.net  , 164
xx-fbcdn-shv-02-lax1.fbcdn.net  , 159
channelproxy-shv-06-ash2.facebook.com  , 151
a23-34-113-224.deploy.static.akamaitechnologies.com  , 151
lax02s19-in-f15.1e100.net  , 150
xx-fbcdn-shv-03-sjc1.fbcdn.net  , 147
xx-fbcdn-shv-01-lax1.fbcdn.net  , 146
a198-189-255-201.deploy.akamaitechnolgies.com  , 142
lax17s02-in-f20.1e100.net  , 138
lax17s02-in-f19.1e100.net  , 138
a198-189-255-208.deploy.akamaitechnolgies.com  , 133
a198-189-255-214.deploy.akamaitechnolgies.com  , 131
lax17s02-in-f22.1e100.net  , 128
dbxprd0411.outlook.com  , 120
ec2-184-73-186-179.compute-1.amazonaws.com  , 107
pd-in-f141.1e100.net  , 106
ec2-54-225-207-222.compute-1.amazonaws.com  , 105
edge-m-shv-01-pao1.facebook.com  , 103
ec2-54-243-33-121.compute-1.amazonaws.com  , 100
channelproxy-shv-04-frc3.facebook.com  , 100
server-54-230-137-35.lax1.r.cloudfront.net  , 96
outlook.com  , 94
a184-87-59-164.deploy.static.akamaitechnologies.com  , 90
a96-7-82-110.deploy.akamaitechnologies.com  , 88
bs.serving-sys.com  , 87
channelproxy-shv-07-ash2.facebook.com  , 86
pd-in-f108.1e100.net  , 85
submit.cs.ucsb.edu  , 83
a184-87-50-110.deploy.static.akamaitechnologies.com  , 82
www2.twitter.com  , 82
a204-102-114-41.deploy.akamaitechnologies.com  , 79
pd-in-f109.1e100.net  , 77
xx-fbcdn-shv-04-sea1.fbcdn.net  , 73
xx-fbcdn-shv-06-sea1.fbcdn.net  , 72
a96-7-92-244.deploy.akamaitechnologies.com  , 72
edge-z-m-shv-01-pao1.facebook.com  , 71
xx-fbcdn-shv-03-sea1.fbcdn.net  , 70
r-199-59-150-39.twttr.com  , 68
channelproxy-shv-13-prn1.facebook.com  , 62
r-199-59-150-7.twttr.com  , 62
a184-50-2-110.deploy.static.akamaitechnologies.com  , 60
ec2-54-235-66-197.compute-1.amazonaws.com  , 58
www4.twitter.com  , 58
a184-87-50-217.deploy.static.akamaitechnologies.com  , 57
r-199-59-148-10.twttr.com  , 56
a198-189-255-138.deploy.akamaitechnologies.com  , 55
server-54-230-137-124.lax1.r.cloudfront.net  , 55
a184-87-170-201.deploy.static.akamaitechnologies.com  , 54
lax02s01-in-f30.1e100.net  , 53
t.mookie1.com  , 52
a23-34-117-210.deploy.static.akamaitechnologies.com  , 51
lax02s19-in-f12.1e100.net  , 51
lax17s01-in-f30.1e100.net  , 50
amsprd0410.outlook.com  , 50
pd-in-f189.1e100.net  , 49
lax17s02-in-f26.1e100.net  , 49
lax02s19-in-f11.1e100.net  , 48
a198-189-255-140.deploy.akamaitechnolgies.com  , 46
lax17s02-in-f29.1e100.net  , 45
imap413.mail.vip.ne1.yahoo.com  , 45
lax17s02-in-f25.1e100.net  , 44
ec2-107-21-217-219.compute-1.amazonaws.com  , 43
lax02s19-in-f4.1e100.net  , 41
wikipedia-lb.eqiad.wikimedia.org  , 41
pb-in-f108.1e100.net  , 41
calgate001.cal.vip.ne1.yahoo.com  , 41
lax04s09-in-f30.1e100.net  , 40
lax02s19-in-f7.1e100.net  , 39
foo.cs.ucsb.edu  , 39
lax02s02-in-f30.1e100.net  , 38
lax02s19-in-f10.1e100.net  , 38
a96-7-91-120.deploy.akamaitechnologies.com  , 38
lax02s19-in-f6.1e100.net  , 38
lax02s19-in-f0.1e100.net  , 37
logs1229.xiti.com  , 37
lax02s19-in-f17.1e100.net  , 37
pb-in-f109.1e100.net  , 36
a198-189-255-139.deploy.akamaitechnolgies.com  , 36
lax02s19-in-f3.1e100.net  , 35
lax02s19-in-f20.1e100.net  , 34
a184-50-11-164.deploy.static.akamaitechnologies.com  , 32
lax17s02-in-f13.1e100.net  , 32
imap413.mail.vip.gq1.yahoo.com  , 32
a96-6-51-205.deploy.akamaitechnologies.com  , 32
a184-28-36-246.deploy.static.akamaitechnologies.com  , 31
lax02s19-in-f8.1e100.net  , 31
lax02s19-in-f16.1e100.net  , 30
a96-7-80-47.deploy.akamaitechnologies.com  , 30
lax02s19-in-f18.1e100.net  , 30
a72-246-119-8.deploy.akamaitechnologies.com  , 30
l1.ycs.vip.lax.yahoo.com  , 30
lax02s19-in-f2.1e100.net  , 28
lax02s19-in-f5.1e100.net  , 28
ec2-54-235-128-125.compute-1.amazonaws.com  , 28
lax02s19-in-f30.1e100.net  , 28
23-31-100-75-static.hfc.comcastbusiness.net  , 28
lax02s19-in-f27.1e100.net  , 27
calgate001.cal.vip.gq1.yahoo.com  , 27
ec2-54-243-71-152.compute-1.amazonaws.com  , 27
lax02s19-in-f19.1e100.net  , 27
da-in-f125.1e100.net  , 27
lax02s19-in-f9.1e100.net  , 26
cardgate001.cal.vip.sp2.yahoo.com  , 26
server-54-230-137-158.lax1.r.cloudfront.net  , 24
a72-246-119-19.deploy.akamaitechnologies.com  , 24
lax02s19-in-f21.1e100.net  , 24
studenthealthoc.sa.ucsb.edu  , 23
a96-6-98-110.deploy.akamaitechnologies.com  , 23
lax02s19-in-f1.1e100.net  , 23
imap413.mail.vip.bf1.yahoo.com  , 23
artsandlectures.sa.ucsb.edu  , 22
a23-34-120-134.deploy.static.akamaitechnologies.com  , 22
wikimedia-lb.eqiad.wikimedia.org  , 22
a72-246-119-32.deploy.akamaitechnologies.com  , 22
a72-246-119-34.deploy.akamaitechnologies.com  , 21
a204-102-114-48.deploy.akamaitechnologies.com  , 21
a184-87-51-205.deploy.static.akamaitechnologies.com  , 21
pclick.data.vip.gq1.yahoo.com  , 21
a23-4-18-110.deploy.static.akamaitechnologies.com  , 21
50.23.117.110-static.reverse.networklayer.com  , 21
lb.goodreads.com  , 21
lax02s19-in-f28.1e100.net  , 21
a72-246-119-42.deploy.akamaitechnologies.com  , 20
lax02s19-in-f14.1e100.net  , 20
a23-193-59-120.deploy.static.akamaitechnologies.com  , 19
a69-192-34-110.deploy.akamaitechnologies.com  , 19
server-205-251-203-169.lax3.r.cloudfront.net  , 19
lax04s08-in-f30.1e100.net  , 18
yts2.yql.vip.gq1.yahoo.com  , 18
75.126.16.220-static.reverse.softlayer.com  , 18
r-199-59-148-147.twttr.com  , 18
adtechus-ssp-ums-ntc-shared.evip.aol.com  , 18
a184-87-169-208.deploy.static.akamaitechnologies.com  , 18
wls.wireless.att.com  , 18
a72-246-119-18.deploy.akamaitechnologies.com  , 17
co1aqu.atdmt.com  , 17
sxm-server-03.de  , 17
retarget.ca.dc.openx.org  , 17
web146.revolveclothing.com  , 17
mail.math.ucsb.edu  , 16
yts2.yql.vip.ne1.yahoo.com  , 16
appleglobal.102.112.2o7.net  , 16
a184-87-57-145.deploy.static.akamaitechnologies.com  , 16
lax02s20-in-f30.1e100.net  , 16
a184-28-37-57.deploy.static.akamaitechnologies.com  , 16
server-54-230-138-202.lax1.r.cloudfront.net  , 16
www.wellsfargo.com  , 16
a184-50-2-217.deploy.static.akamaitechnologies.com  , 15
rtv.sos.ca.gov  , 15
radarsubmissions.apple.com  , 15
a184-87-171-120.deploy.static.akamaitechnologies.com  , 15
a96-7-95-139.deploy.akamaitechnologies.com  , 15
a69-192-34-217.deploy.akamaitechnologies.com  , 15
mqtt-shv-04-ash3.facebook.com  , 15
a204-102-114-42.deploy.akamaitechnologies.com  , 15
lax17s02-in-f31.1e100.net  , 15
cds110.sea9.msecn.net  , 15
a96-6-50-217.deploy.akamaitechnologies.com  , 14
ec2-54-214-39-3.us-west-2.compute.amazonaws.com  , 14
a23-34-112-60.deploy.static.akamaitechnologies.com  , 14
a23-74-145-224.deploy.static.akamaitechnologies.com  , 14
a72-246-119-10.deploy.akamaitechnologies.com  , 14
mqtt-shv-06-frc1.facebook.com  , 14
a184-87-61-88.deploy.static.akamaitechnologies.com  , 14
a184-50-12-244.deploy.static.akamaitechnologies.com  , 14
ec2-54-227-146-213.compute-1.amazonaws.com  , 14
server-54-230-137-170.lax1.r.cloudfront.net  , 14
lax02s19-in-f25.1e100.net  , 13
